seed,config,episode_id,risk_level,categoria,recipe,t,time_s,p_t,y_frame_clean,p_max_episode
42,baseline_fixed,3,Crítico,Critico,C02,19,1.9792,0.03536,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,20,2.0833,0.035706,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,21,2.1875,0.035923,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,22,2.2917,0.035843,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,23,2.3958,0.03562,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,24,2.5,0.035424,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,25,2.6042,0.035038,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,26,2.7083,0.034677,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,27,2.8125,0.034838,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,28,2.9167,0.035302,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,29,3.0208,0.041291,0.07904,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,30,3.125,0.057176,0.152765,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,31,3.2292,0.093284,0.269156,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,32,3.3333,0.172748,0.396201,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,33,3.4375,0.306315,0.514395,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,34,3.5417,0.447401,0.621099,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,35,3.6458,0.574221,0.713929,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,36,3.75,0.683807,0.790811,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,37,3.8542,0.768612,0.850027,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,38,3.9583,0.831417,0.890255,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,39,4.0625,0.874394,0.910596,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,40,4.1667,0.897847,0.910596,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,41,4.2708,0.909293,0.890255,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,42,4.375,0.914705,0.850027,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,43,4.4792,0.916718,0.790811,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,44,4.5833,0.917249,0.713929,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,45,4.6875,0.913306,0.621099,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,46,4.7917,0.90775,0.514395,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,47,4.8958,0.901125,0.639143,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,48,5.0,0.895979,0.799724,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,49,5.1042,0.89209,1.0,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,50,5.2083,0.889111,0.683333,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,51,5.3125,0.880253,0.366667,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,52,5.4167,0.86855,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,53,5.5208,0.85304,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,54,5.625,0.833176,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,55,5.7292,0.805743,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,56,5.8333,0.770428,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,57,5.9375,0.723559,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,58,6.0417,0.66612,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,59,6.1458,0.605023,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,60,6.25,0.544526,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,61,6.3542,0.495406,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,62,6.4583,0.457119,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,63,6.5625,0.424499,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,64,6.6667,0.389687,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,65,6.7708,0.350902,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,66,6.875,0.305711,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,67,6.9792,0.257056,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,68,7.0833,0.210583,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,69,7.1875,0.173675,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,70,7.2917,0.147359,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,71,7.3958,0.129365,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,72,7.5,0.115824,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,73,7.6042,0.105098,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,74,7.7083,0.096761,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,75,7.8125,0.090085,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,76,7.9167,0.083581,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,77,8.0208,0.076624,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,78,8.125,0.067206,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,79,8.2292,0.056292,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,80,8.3333,0.045683,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,81,8.4375,0.037216,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,82,8.5417,0.030763,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,83,8.6458,0.025343,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,84,8.75,0.020647,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,85,8.8542,0.01672,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,86,8.9583,0.014595,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,87,9.0625,0.014825,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,88,9.1667,0.016722,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,89,9.2708,0.019271,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,90,9.375,0.021932,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,91,9.4792,0.024094,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,92,9.5833,0.0258,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,93,9.6875,0.02698,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,94,9.7917,0.027817,0.05,0.917249
42,baseline_fixed,3,Crítico,Critico,C02,95,9.8958,0.028376,0.05,0.917249
42,baseline_fixed,4,Crítico,Critico,C09,0,0.0,0.043507,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,1,0.1042,0.042921,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,2,0.2083,0.042266,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,3,0.3125,0.041626,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,4,0.4167,0.041033,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,5,0.5208,0.040558,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,6,0.625,0.040047,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,7,0.7292,0.039998,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,8,0.8333,0.040465,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,9,0.9375,0.041139,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,10,1.0417,0.04163,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,11,1.1458,0.041961,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,12,1.25,0.041915,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,13,1.3542,0.041281,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,14,1.4583,0.040394,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,15,1.5625,0.039361,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,16,1.6667,0.038693,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,17,1.7708,0.038249,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,18,1.875,0.03783,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,19,1.9792,0.037376,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,20,2.0833,0.03705,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,21,2.1875,0.037044,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,22,2.2917,0.037538,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,23,2.3958,0.038172,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,24,2.5,0.038936,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,25,2.6042,0.039238,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,26,2.7083,0.039144,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,27,2.8125,0.039146,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,28,2.9167,0.038864,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,29,3.0208,0.038824,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,30,3.125,0.038646,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,31,3.2292,0.038336,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,32,3.3333,0.038033,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,33,3.4375,0.038143,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,34,3.5417,0.038138,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,35,3.6458,0.037943,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,36,3.75,0.03781,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,37,3.8542,0.038109,0.080536,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,38,3.9583,0.042964,0.093551,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,39,4.0625,0.053447,0.131326,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,40,4.1667,0.071828,0.144718,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,41,4.2708,0.103116,0.131703,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,42,4.375,0.145603,0.136237,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,43,4.4792,0.192195,0.120419,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,44,4.5833,0.225064,0.157638,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,45,4.6875,0.242658,0.144463,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,46,4.7917,0.252207,0.144684,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,47,4.8958,0.259544,0.136283,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,48,5.0,0.270677,0.170295,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,49,5.1042,0.28787,0.199791,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,50,5.2083,0.309359,0.234239,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,51,5.3125,0.335905,0.246184,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,52,5.4167,0.366248,0.255704,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,53,5.5208,0.398473,0.272163,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,54,5.625,0.434275,0.269013,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,55,5.7292,0.47071,0.274757,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,56,5.8333,0.509392,0.271636,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,57,5.9375,0.550016,0.310682,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,58,6.0417,0.597294,0.331133,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,59,6.1458,0.644893,0.386753,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,60,6.25,0.734299,0.427006,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,61,6.3542,0.811607,0.511933,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,62,6.4583,0.86078,0.580035,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,63,6.5625,0.889807,0.664732,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,64,6.6667,0.90746,0.728997,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,65,6.7708,0.917739,0.804721,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,66,6.875,0.923227,0.824211,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,67,6.9792,0.925507,0.866531,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,68,7.0833,0.926981,0.866679,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,69,7.1875,0.927839,0.87561,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,70,7.2917,0.928315,0.863427,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,71,7.3958,0.928491,0.842005,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,72,7.5,0.928068,0.851122,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,73,7.6042,0.927287,0.57825,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,74,7.7083,0.919201,0.323473,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,75,7.8125,0.908016,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,76,7.9167,0.892766,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,77,8.0208,0.87315,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,78,8.125,0.84632,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,79,8.2292,0.808301,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,80,8.3333,0.755071,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,81,8.4375,0.681814,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,82,8.5417,0.587879,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,83,8.6458,0.484054,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,84,8.75,0.396335,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,85,8.8542,0.335655,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,86,8.9583,0.290882,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,87,9.0625,0.252831,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,88,9.1667,0.217394,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,89,9.2708,0.18239,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,90,9.375,0.153763,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,91,9.4792,0.134027,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,92,9.5833,0.119208,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,93,9.6875,0.107656,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,94,9.7917,0.098196,0.05,0.928491
42,baseline_fixed,4,Crítico,Critico,C09,95,9.8958,0.090572,0.05,0.928491
42,baseline_fixed,5,Crítico,Critico,C05,0,0.0,0.029044,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,1,0.1042,0.028961,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,2,0.2083,0.028815,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,3,0.3125,0.028631,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,4,0.4167,0.028481,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,5,0.5208,0.028426,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,6,0.625,0.02844,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,7,0.7292,0.028542,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,8,0.8333,0.028743,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,9,0.9375,0.028892,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,10,1.0417,0.028918,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,11,1.1458,0.028982,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,12,1.25,0.029183,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,13,1.3542,0.029172,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,14,1.4583,0.029029,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,15,1.5625,0.028839,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,16,1.6667,0.028753,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,17,1.7708,0.028996,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,18,1.875,0.029272,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,19,1.9792,0.029799,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,20,2.0833,0.030246,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,21,2.1875,0.030678,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,22,2.2917,0.03105,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,23,2.3958,0.031389,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,24,2.5,0.031548,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,25,2.6042,0.031373,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,26,2.7083,0.031293,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,27,2.8125,0.03116,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,28,2.9167,0.030829,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,29,3.0208,0.03052,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,30,3.125,0.030065,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,31,3.2292,0.029657,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,32,3.3333,0.029352,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,33,3.4375,0.029155,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,34,3.5417,0.029048,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,35,3.6458,0.028927,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,36,3.75,0.028829,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,37,3.8542,0.028771,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,38,3.9583,0.028776,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,39,4.0625,0.028786,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,40,4.1667,0.02927,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,41,4.2708,0.030266,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,42,4.375,0.043481,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,43,4.4792,0.08848,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,44,4.5833,0.226218,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,45,4.6875,0.488814,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,46,4.7917,0.700683,0.086046,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,47,4.8958,0.811148,0.101369,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,48,5.0,0.868616,0.118359,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,49,5.1042,0.899322,0.092425,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,50,5.2083,0.912443,0.097361,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,51,5.3125,0.91779,0.099842,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,52,5.4167,0.92006,0.12969,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,53,5.5208,0.921045,0.164921,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,54,5.625,0.921727,0.216185,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,55,5.7292,0.922376,0.266723,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,56,5.8333,0.922943,0.313366,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,57,5.9375,0.923668,0.353989,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,58,6.0417,0.924512,0.37825,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,59,6.1458,0.92527,0.411517,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,60,6.25,0.925835,0.454705,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,61,6.3542,0.926293,0.49917,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,62,6.4583,0.926592,0.541619,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,63,6.5625,0.926962,0.580709,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,64,6.6667,0.927484,0.646133,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,65,6.7708,0.928001,0.712239,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,66,6.875,0.928536,0.807339,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,67,6.9792,0.928883,0.858068,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,68,7.0833,0.928906,0.891997,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,69,7.1875,0.928922,0.861126,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,70,7.2917,0.928699,0.856311,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,71,7.3958,0.928672,0.851776,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,72,7.5,0.928375,0.871098,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,73,7.6042,0.927995,0.600537,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,74,7.7083,0.920573,0.327186,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,75,7.8125,0.910122,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,76,7.9167,0.896456,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,77,8.0208,0.879507,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,78,8.125,0.85653,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,79,8.2292,0.824486,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,80,8.3333,0.778436,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,81,8.4375,0.713987,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,82,8.5417,0.629092,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,83,8.6458,0.530738,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,84,8.75,0.438447,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,85,8.8542,0.372505,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,86,8.9583,0.330699,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,87,9.0625,0.301103,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,88,9.1667,0.273952,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,89,9.2708,0.24468,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,90,9.375,0.212477,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,91,9.4792,0.181995,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,92,9.5833,0.159239,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,93,9.6875,0.141638,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,94,9.7917,0.128246,0.05,0.928922
42,baseline_fixed,5,Crítico,Critico,C05,95,9.8958,0.117772,0.05,0.928922
42,baseline_fixed,6,Crítico,Critico,C07,0,0.0,0.038724,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,1,0.1042,0.038874,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,2,0.2083,0.039118,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,3,0.3125,0.039578,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,4,0.4167,0.040009,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,5,0.5208,0.040356,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,6,0.625,0.04056,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,7,0.7292,0.040954,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,8,0.8333,0.041055,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,9,0.9375,0.041392,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,10,1.0417,0.041396,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,11,1.1458,0.041156,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,12,1.25,0.040821,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,13,1.3542,0.040693,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,14,1.4583,0.040433,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,15,1.5625,0.04032,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,16,1.6667,0.040277,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,17,1.7708,0.039955,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,18,1.875,0.039315,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,19,1.9792,0.039098,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,20,2.0833,0.038829,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,21,2.1875,0.038347,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,22,2.2917,0.03837,0.05,0.926929
42,baseline_fixed,6,Crítico,Critico,C07,23,2.3958,0.038322,0.05,0.926929
