seed,config,episode_id,regime,recipe,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,71,7.3958,0.091212,0.305334,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,72,7.5,0.083856,0.288088,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,73,7.6042,0.075611,0.267918,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,74,7.7083,0.067429,0.246937,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,75,7.8125,0.060108,0.227264,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,76,7.9167,0.053842,0.209675,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,77,8.0208,0.048911,0.195297,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,78,8.125,0.044858,0.183088,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,79,8.2292,0.041901,0.173939,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,80,8.3333,0.039209,0.165423,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,81,8.4375,0.036229,0.15577,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,82,8.5417,0.033273,0.14594,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,83,8.6458,0.030114,0.135138,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,84,8.75,0.027168,0.124756,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,85,8.8542,0.024889,0.1165,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,86,8.9583,0.023601,0.111742,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,87,9.0625,0.023501,0.111367,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,88,9.1667,0.02478,0.116098,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,89,9.2708,0.027147,0.124682,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,90,9.375,0.030262,0.135653,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,91,9.4792,0.033731,0.147483,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,92,9.5833,0.037542,0.160051,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,93,9.6875,0.041198,0.171733,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,94,9.7917,0.044471,0.181901,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,95,9.8958,0.04737,0.190698,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,0,0.0,0.478111,0.692189,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,1,0.1042,0.478414,0.692215,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,2,0.2083,0.478844,0.692252,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,3,0.3125,0.479714,0.692324,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,4,0.4167,0.480562,0.692391,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,5,0.5208,0.481468,0.69246,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,6,0.625,0.482342,0.692523,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,7,0.7292,0.482886,0.692561,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,8,0.8333,0.483335,0.692592,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,9,0.9375,0.483817,0.692623,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,10,1.0417,0.48411,0.692642,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,11,1.1458,0.484161,0.692645,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,12,1.25,0.484056,0.692639,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,13,1.3542,0.4838,0.692622,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,14,1.4583,0.483367,0.692594,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,15,1.5625,0.482994,0.692569,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,16,1.6667,0.482513,0.692535,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,17,1.7708,0.482072,0.692504,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,18,1.875,0.481942,0.692495,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,19,1.9792,0.481842,0.692488,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,20,2.0833,0.481811,0.692485,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,21,2.1875,0.482112,0.692507,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,22,2.2917,0.482271,0.692518,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,23,2.3958,0.482325,0.692522,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,24,2.5,0.482958,0.692566,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,25,2.6042,0.48485,0.692688,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,26,2.7083,0.497474,0.693134,-1,0.100558,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,27,2.8125,0.51423,0.692742,-1,0.215403,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,28,2.9167,0.531233,0.691195,-1,0.388787,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,29,3.0208,0.545779,0.68895,-1,0.561846,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,30,3.125,0.556995,0.686636,-1,0.710349,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,31,3.2292,0.565518,0.684537,-1,0.827807,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,32,3.3333,0.571651,0.682844,-1,0.909085,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,33,3.4375,0.575918,0.681575,-1,0.950632,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,34,3.5417,0.578795,0.680678,-1,0.950632,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,35,3.6458,0.580652,0.680081,-1,0.909085,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,36,3.75,0.58189,0.679675,-1,0.827807,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,37,3.8542,0.582852,0.679355,-1,0.710349,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,38,3.9583,0.583527,0.679128,-1,0.763667,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,39,4.0625,0.583797,0.679037,-1,0.856717,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,40,4.1667,0.583216,0.679233,-1,1.0,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,41,4.2708,0.58171,0.679734,-1,0.683333,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,42,4.375,0.574611,0.681972,-1,0.366667,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,43,4.4792,0.564902,0.684699,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,44,4.5833,0.553902,0.687325,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,45,4.6875,0.543083,0.68943,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,46,4.7917,0.53297,0.690972,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,47,4.8958,0.523913,0.692003,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,48,5.0,0.516232,0.69262,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,49,5.1042,0.50999,0.692948,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,50,5.2083,0.505046,0.693096,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,51,5.3125,0.50105,0.693145,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,52,5.4167,0.497884,0.693138,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,53,5.5208,0.495186,0.693101,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,54,5.625,0.492956,0.693048,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,55,5.7292,0.491002,0.692985,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,56,5.8333,0.489536,0.692928,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,57,5.9375,0.48818,0.692868,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,58,6.0417,0.487051,0.692812,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,59,6.1458,0.486321,0.692773,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,60,6.25,0.485757,0.692741,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,61,6.3542,0.485129,0.692705,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,62,6.4583,0.484572,0.692671,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,63,6.5625,0.484177,0.692646,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,64,6.6667,0.484153,0.692645,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,65,6.7708,0.483994,0.692635,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,66,6.875,0.483763,0.69262,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,67,6.9792,0.483421,0.692597,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,68,7.0833,0.483362,0.692593,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,69,7.1875,0.483293,0.692589,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,70,7.2917,0.483127,0.692578,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,71,7.3958,0.4831,0.692576,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,72,7.5,0.483126,0.692578,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,73,7.6042,0.483041,0.692572,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,74,7.7083,0.482965,0.692567,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,75,7.8125,0.482818,0.692557,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,76,7.9167,0.482643,0.692545,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,77,8.0208,0.482711,0.692549,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,78,8.125,0.482866,0.69256,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,79,8.2292,0.483375,0.692594,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,80,8.3333,0.483872,0.692627,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,81,8.4375,0.484113,0.692642,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,82,8.5417,0.484486,0.692666,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,83,8.6458,0.48457,0.692671,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,84,8.75,0.484438,0.692663,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,85,8.8542,0.484181,0.692647,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,86,8.9583,0.483849,0.692625,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,87,9.0625,0.483455,0.6926,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,88,9.1667,0.483238,0.692585,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,89,9.2708,0.483077,0.692574,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,90,9.375,0.483026,0.692571,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,91,9.4792,0.48309,0.692575,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,92,9.5833,0.483526,0.692604,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,93,9.6875,0.484077,0.69264,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,94,9.7917,0.484718,0.69268,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,95,9.8958,0.485473,0.692725,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,0,0.0,0.035214,0.152425,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,1,0.1042,0.035099,0.152044,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,2,0.2083,0.034864,0.151263,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,3,0.3125,0.034725,0.150802,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,4,0.4167,0.034945,0.151532,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,5,0.5208,0.035143,0.152188,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,6,0.625,0.035592,0.153672,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,7,0.7292,0.035928,0.154781,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,8,0.8333,0.036027,0.155105,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,9,0.9375,0.035933,0.154795,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,10,1.0417,0.036005,0.155034,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,11,1.1458,0.036015,0.155067,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,12,1.25,0.03646,0.156525,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,13,1.3542,0.036816,0.15769,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,14,1.4583,0.037006,0.158311,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,15,1.5625,0.036855,0.157816,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,16,1.6667,0.036413,0.156371,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,17,1.7708,0.035976,0.154939,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,18,1.875,0.03561,0.153731,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,19,1.9792,0.035318,0.152769,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,20,2.0833,0.034982,0.151654,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,21,2.1875,0.035041,0.151849,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,22,2.2917,0.035121,0.152114,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,23,2.3958,0.035022,0.151787,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,24,2.5,0.034744,0.150864,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,25,2.6042,0.034653,0.15056,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,26,2.7083,0.035016,0.151768,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,27,2.8125,0.035685,0.15398,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,28,2.9167,0.036361,0.1562,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,29,3.0208,0.036951,0.158131,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,30,3.125,0.037195,0.158924,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,31,3.2292,0.0375,0.159915,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,32,3.3333,0.037884,0.16116,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,33,3.4375,0.03851,0.163178,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,34,3.5417,0.038735,0.163902,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,35,3.6458,0.038765,0.163999,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,36,3.75,0.038906,0.16445,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,37,3.8542,0.038923,0.164506,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,38,3.9583,0.039228,0.165483,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,39,4.0625,0.040064,0.168149,-1,0.05,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,40,4.1667,0.043734,0.179634,-1,0.063132,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,41,4.2708,0.051611,0.203231,-1,0.079626,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,42,4.375,0.064605,0.239456,-1,0.111174,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,43,4.4792,0.083712,0.287743,-1,0.162606,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,44,4.5833,0.111033,0.348669,-1,0.196576,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,45,4.6875,0.141912,0.408418,-1,0.243616,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,46,4.7917,0.169762,0.455509,-1,0.235746,stable
42,baseline_fixed,2,progressive,C10,1,57,5.9375,47,4.8958,0.186498,0.481105,-1,0.21323,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,48,5.0,0.19325,0.490901,-1,0.17347,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,49,5.1042,0.197898,0.497474,-1,0.174635,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,50,5.2083,0.204192,0.506159,-1,0.202413,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,51,5.3125,0.213413,0.518444,-1,0.218678,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,52,5.4167,0.22766,0.536433,-1,0.231197,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,53,5.5208,0.247776,0.559878,-1,0.264874,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,54,5.625,0.273419,0.58663,-1,0.267396,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,55,5.7292,0.300283,0.611104,-1,0.291099,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,56,5.8333,0.331441,0.635194,-1,0.304183,pre_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,57,5.9375,0.361139,0.654071,-1,0.3584,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,58,6.0417,0.417424,0.679447,-1,0.382661,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,59,6.1458,0.491991,0.693019,-1,0.394459,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,60,6.25,0.574921,0.681879,-1,0.41249,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,61,6.3542,0.661898,0.639769,-1,0.442495,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,62,6.4583,0.741327,0.571664,-1,0.458765,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,63,6.5625,0.798022,0.503132,-1,0.467492,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,64,6.6667,0.836586,0.445288,-1,0.48365,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,65,6.7708,0.863901,0.397818,-1,0.530386,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,66,6.875,0.885409,0.356007,-1,0.57391,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,67,6.9792,0.900293,0.324439,-1,0.600684,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,68,7.0833,0.909829,0.302932,-1,0.636667,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,69,7.1875,0.914167,0.29279,-1,0.702113,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,70,7.2917,0.916515,0.2872,-1,0.754363,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,71,7.3958,0.917457,0.284936,-1,0.792023,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,72,7.5,0.917842,0.284008,-1,0.822724,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,73,7.6042,0.917901,0.283867,-1,0.85668,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,74,7.7083,0.914561,0.291857,-1,0.885261,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,75,7.8125,0.909706,0.303217,-1,0.900673,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,76,7.9167,0.904296,0.315541,-1,0.898729,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,77,8.0208,0.897914,0.329643,-1,0.902799,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,78,8.125,0.892012,0.342288,-1,0.906428,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,79,8.2292,0.886701,0.353357,-1,0.905886,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,80,8.3333,0.882769,0.36137,-1,0.904122,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,81,8.4375,0.87941,0.368099,-1,0.606823,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,82,8.5417,0.869649,0.387053,-1,0.331822,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,83,8.6458,0.856566,0.411148,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,84,8.75,0.839604,0.440327,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,85,8.8542,0.818205,0.474104,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,86,8.9583,0.789943,0.514032,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,87,9.0625,0.753745,0.558183,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,88,9.1667,0.711603,0.60071,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,89,9.2708,0.662615,0.639286,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,90,9.375,0.611513,0.668066,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,91,9.4792,0.564555,0.684789,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,92,9.5833,0.526092,0.691785,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,93,9.6875,0.494812,0.693093,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,94,9.7917,0.465373,0.690747,-1,0.05,post_onset
42,baseline_fixed,2,progressive,C10,1,57,5.9375,95,9.8958,0.437881,0.68541,-1,0.05,post_onset
42,afkd_fixed,2,progressive,C10,1,57,5.9375,0,0.0,0.061442,0.230918,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,1,0.1042,0.061463,0.230973,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,2,0.2083,0.06144,0.230911,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,3,0.3125,0.061467,0.230986,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,4,0.4167,0.061533,0.231165,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,5,0.5208,0.061572,0.231272,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,6,0.625,0.061641,0.231458,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,7,0.7292,0.061706,0.231637,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,8,0.8333,0.061724,0.231686,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,9,0.9375,0.061751,0.23176,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,10,1.0417,0.061815,0.231934,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,11,1.1458,0.061859,0.232053,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,12,1.25,0.061944,0.232284,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,13,1.3542,0.06198,0.23238,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,14,1.4583,0.062005,0.232448,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,15,1.5625,0.062012,0.232468,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,16,1.6667,0.062003,0.232443,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,17,1.7708,0.061995,0.232422,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,18,1.875,0.061981,0.232383,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,19,1.9792,0.061969,0.23235,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,20,2.0833,0.061931,0.232249,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,21,2.1875,0.061946,0.232289,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,22,2.2917,0.061908,0.232186,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,23,2.3958,0.061867,0.232074,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,24,2.5,0.061826,0.231962,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,25,2.6042,0.061821,0.231948,-1,0.05,stable
42,afkd_fixed,2,progressive,C10,1,57,5.9375,26,2.7083,0.061872,0.232088,-1,0.05,stable
