seed,config,episode_id,regime,recipe,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,baseline_hybrid,0,normal,N02,0,-1,,80,8.3333,0.042494,0.175791,0,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,81,8.4375,0.042494,0.175791,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,82,8.5417,0.04259,0.176089,0,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,83,8.6458,0.04259,0.176089,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,84,8.75,0.04259,0.176089,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,85,8.8542,0.04259,0.176089,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,86,8.9583,0.04259,0.176089,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,87,9.0625,0.04259,0.176089,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,88,9.1667,0.04259,0.176089,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,89,9.2708,0.04259,0.176089,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,90,9.375,0.04259,0.176089,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,91,9.4792,0.041408,0.172392,0,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,92,9.5833,0.041031,0.171208,0,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,93,9.6875,0.041031,0.171208,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,94,9.7917,0.041031,0.171208,1,0.05,normal
42,baseline_hybrid,0,normal,N02,0,-1,,95,9.8958,0.041031,0.171208,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,0,0.0,0.06655,0.244623,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,1,0.1042,0.06655,0.244623,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,2,0.2083,0.06655,0.244623,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,3,0.3125,0.06655,0.244623,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,4,0.4167,0.067127,0.246143,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,5,0.5208,0.067378,0.246802,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,6,0.625,0.067513,0.247158,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,7,0.7292,0.067513,0.247158,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,8,0.8333,0.067513,0.247158,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,9,0.9375,0.067513,0.247158,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,10,1.0417,0.067513,0.247158,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,11,1.1458,0.067513,0.247158,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,12,1.25,0.067758,0.247801,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,13,1.3542,0.067722,0.247706,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,14,1.4583,0.067732,0.247733,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,15,1.5625,0.067845,0.24803,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,16,1.6667,0.0679,0.248172,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,17,1.7708,0.067949,0.248302,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,18,1.875,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,19,1.9792,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,20,2.0833,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,21,2.1875,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,22,2.2917,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,23,2.3958,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,24,2.5,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,25,2.6042,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,26,2.7083,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,27,2.8125,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,28,2.9167,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,29,3.0208,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,30,3.125,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,31,3.2292,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,32,3.3333,0.067949,0.248302,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,33,3.4375,0.068496,0.249731,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,34,3.5417,0.068534,0.249829,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,35,3.6458,0.068534,0.249829,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,36,3.75,0.068534,0.249829,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,37,3.8542,0.068439,0.249583,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,38,3.9583,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,39,4.0625,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,40,4.1667,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,41,4.2708,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,42,4.375,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,43,4.4792,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,44,4.5833,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,45,4.6875,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,46,4.7917,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,47,4.8958,0.068439,0.249583,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,48,5.0,0.0691,0.251305,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,49,5.1042,0.0691,0.251305,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,50,5.2083,0.0691,0.251305,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,51,5.3125,0.0691,0.251305,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,52,5.4167,0.0691,0.251305,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,53,5.5208,0.0691,0.251305,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,54,5.625,0.0691,0.251305,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,55,5.7292,0.0691,0.251305,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,56,5.8333,0.0691,0.251305,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,57,5.9375,0.0691,0.251305,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,58,6.0417,0.068722,0.250321,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,59,6.1458,0.068626,0.250071,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,60,6.25,0.068626,0.250071,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,61,6.3542,0.068626,0.250071,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,62,6.4583,0.068626,0.250071,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,63,6.5625,0.068741,0.250371,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,64,6.6667,0.068741,0.250371,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,65,6.7708,0.068792,0.250503,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,66,6.875,0.068798,0.250518,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,67,6.9792,0.068798,0.250518,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,68,7.0833,0.068798,0.250518,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,69,7.1875,0.068798,0.250518,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,70,7.2917,0.068798,0.250518,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,71,7.3958,0.068772,0.250452,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,72,7.5,0.068871,0.250708,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,73,7.6042,0.068871,0.250708,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,74,7.7083,0.068871,0.250708,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,75,7.8125,0.068871,0.250708,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,76,7.9167,0.068871,0.250708,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,77,8.0208,0.068871,0.250708,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,78,8.125,0.069378,0.252027,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,79,8.2292,0.069378,0.252027,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,80,8.3333,0.069712,0.252894,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,81,8.4375,0.069712,0.252894,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,82,8.5417,0.069923,0.253441,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,83,8.6458,0.069923,0.253441,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,84,8.75,0.069923,0.253441,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,85,8.8542,0.069923,0.253441,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,86,8.9583,0.069923,0.253441,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,87,9.0625,0.069923,0.253441,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,88,9.1667,0.069923,0.253441,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,89,9.2708,0.069923,0.253441,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,90,9.375,0.069923,0.253441,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,91,9.4792,0.070545,0.255047,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,92,9.5833,0.070534,0.255019,0,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,93,9.6875,0.070534,0.255019,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,94,9.7917,0.070534,0.255019,1,0.05,normal
42,afkd_hybrid,0,normal,N02,0,-1,,95,9.8958,0.070534,0.255019,1,0.05,normal
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,0,0.0,0.036692,0.157285,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,1,0.1042,0.036931,0.158064,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,2,0.2083,0.037237,0.159061,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,3,0.3125,0.038023,0.16161,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,4,0.4167,0.038847,0.164262,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,5,0.5208,0.039853,0.167475,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,6,0.625,0.040826,0.170559,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,7,0.7292,0.041244,0.171879,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,8,0.8333,0.041468,0.172581,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,9,0.9375,0.041726,0.173392,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,10,1.0417,0.041564,0.172882,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,11,1.1458,0.041041,0.171238,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,12,1.25,0.0404,0.169214,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,13,1.3542,0.039674,0.166908,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,14,1.4583,0.038792,0.164085,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,15,1.5625,0.03813,0.161955,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,16,1.6667,0.037528,0.160007,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,17,1.7708,0.037145,0.158762,-1,0.05,stable
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,18,1.875,0.037316,0.159319,-1,0.05,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,19,1.9792,0.037655,0.16042,-1,0.05,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,20,2.0833,0.038061,0.161731,-1,0.05,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,21,2.1875,0.038947,0.164585,-1,0.05,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,22,2.2917,0.039621,0.166738,-1,0.05,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,23,2.3958,0.039991,0.167915,-1,0.05,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,24,2.5,0.040478,0.16946,-1,0.05,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,25,2.6042,0.041966,0.174143,-1,0.05,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,26,2.7083,0.065078,0.240716,-1,0.100558,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,27,2.8125,0.143814,0.411827,-1,0.215403,pre_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,28,2.9167,0.342443,0.642643,-1,0.388787,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,29,3.0208,0.591513,0.676303,-1,0.561846,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,30,3.125,0.756852,0.554682,-1,0.710349,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,31,3.2292,0.844856,0.43153,-1,0.827807,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,32,3.3333,0.89216,0.341975,-1,0.909085,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,33,3.4375,0.913231,0.294998,-1,0.950632,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,34,3.5417,0.921002,0.276314,-1,0.950632,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,35,3.6458,0.924119,0.268593,-1,0.909085,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,36,3.75,0.925676,0.264684,-1,0.827807,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,37,3.8542,0.92665,0.262219,-1,0.710349,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,38,3.9583,0.927183,0.260864,-1,0.763667,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,39,4.0625,0.927198,0.260827,-1,0.856717,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,40,4.1667,0.926452,0.26272,-1,1.0,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,41,4.2708,0.925113,0.266101,-1,0.683333,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,42,4.375,0.91604,0.288336,-1,0.366667,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,43,4.4792,0.903678,0.316926,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,44,4.5833,0.887175,0.352381,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,45,4.6875,0.86593,0.394051,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,46,4.7917,0.836473,0.445472,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,47,4.8958,0.794836,0.507478,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,48,5.0,0.738548,0.574571,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,49,5.1042,0.666495,0.636633,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,50,5.2083,0.581684,0.679742,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,51,5.3125,0.492629,0.693039,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,52,5.4167,0.417553,0.67949,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,53,5.5208,0.364672,0.656059,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,54,5.625,0.328544,0.633143,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,55,5.7292,0.295691,0.607169,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,56,5.8333,0.263198,0.576376,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,57,5.9375,0.22831,0.537226,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,58,6.0417,0.196787,0.495915,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,59,6.1458,0.173346,0.461153,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,60,6.25,0.156196,0.433308,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,61,6.3542,0.14302,0.410409,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,62,6.4583,0.133078,0.392197,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,63,6.5625,0.12551,0.377761,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,64,6.6667,0.120794,0.368505,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,65,6.7708,0.116546,0.359987,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,66,6.875,0.112775,0.352279,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,67,6.9792,0.109141,0.344715,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,68,7.0833,0.106232,0.338565,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,69,7.1875,0.102636,0.330837,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,70,7.2917,0.097568,0.319706,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,71,7.3958,0.091212,0.305334,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,72,7.5,0.083856,0.288088,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,73,7.6042,0.075611,0.267918,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,74,7.7083,0.067429,0.246937,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,75,7.8125,0.060108,0.227264,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,76,7.9167,0.053842,0.209675,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,77,8.0208,0.048911,0.195297,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,78,8.125,0.044858,0.183088,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,79,8.2292,0.041901,0.173939,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,80,8.3333,0.039209,0.165423,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,81,8.4375,0.036229,0.15577,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,82,8.5417,0.033273,0.14594,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,83,8.6458,0.030114,0.135138,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,84,8.75,0.027168,0.124756,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,85,8.8542,0.024889,0.1165,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,86,8.9583,0.023601,0.111742,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,87,9.0625,0.023501,0.111367,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,88,9.1667,0.02478,0.116098,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,89,9.2708,0.027147,0.124682,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,90,9.375,0.030262,0.135653,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,91,9.4792,0.033731,0.147483,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,92,9.5833,0.037542,0.160051,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,93,9.6875,0.041198,0.171733,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,94,9.7917,0.044471,0.181901,-1,0.05,post_onset
42,baseline_fixed,1,abrupt,C03,1,28,2.9167,95,9.8958,0.04737,0.190698,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,0,0.0,0.478111,0.692189,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,1,0.1042,0.478414,0.692215,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,2,0.2083,0.478844,0.692252,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,3,0.3125,0.479714,0.692324,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,4,0.4167,0.480562,0.692391,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,5,0.5208,0.481468,0.69246,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,6,0.625,0.482342,0.692523,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,7,0.7292,0.482886,0.692561,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,8,0.8333,0.483335,0.692592,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,9,0.9375,0.483817,0.692623,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,10,1.0417,0.48411,0.692642,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,11,1.1458,0.484161,0.692645,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,12,1.25,0.484056,0.692639,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,13,1.3542,0.4838,0.692622,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,14,1.4583,0.483367,0.692594,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,15,1.5625,0.482994,0.692569,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,16,1.6667,0.482513,0.692535,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,17,1.7708,0.482072,0.692504,-1,0.05,stable
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,18,1.875,0.481942,0.692495,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,19,1.9792,0.481842,0.692488,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,20,2.0833,0.481811,0.692485,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,21,2.1875,0.482112,0.692507,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,22,2.2917,0.482271,0.692518,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,23,2.3958,0.482325,0.692522,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,24,2.5,0.482958,0.692566,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,25,2.6042,0.48485,0.692688,-1,0.05,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,26,2.7083,0.497474,0.693134,-1,0.100558,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,27,2.8125,0.51423,0.692742,-1,0.215403,pre_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,28,2.9167,0.531233,0.691195,-1,0.388787,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,29,3.0208,0.545779,0.68895,-1,0.561846,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,30,3.125,0.556995,0.686636,-1,0.710349,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,31,3.2292,0.565518,0.684537,-1,0.827807,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,32,3.3333,0.571651,0.682844,-1,0.909085,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,33,3.4375,0.575918,0.681575,-1,0.950632,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,34,3.5417,0.578795,0.680678,-1,0.950632,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,35,3.6458,0.580652,0.680081,-1,0.909085,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,36,3.75,0.58189,0.679675,-1,0.827807,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,37,3.8542,0.582852,0.679355,-1,0.710349,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,38,3.9583,0.583527,0.679128,-1,0.763667,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,39,4.0625,0.583797,0.679037,-1,0.856717,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,40,4.1667,0.583216,0.679233,-1,1.0,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,41,4.2708,0.58171,0.679734,-1,0.683333,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,42,4.375,0.574611,0.681972,-1,0.366667,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,43,4.4792,0.564902,0.684699,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,44,4.5833,0.553902,0.687325,-1,0.05,post_onset
42,afkd_fixed,1,abrupt,C03,1,28,2.9167,45,4.6875,0.543083,0.68943,-1,0.05,post_onset
