seed,config,episode_id,risk_level,t,time_s,p_t,y_frame_clean,p_max_episode
42,aftkd_fixed,1,Crítico,78,8.125,0.00429,1.0,0.28837
42,aftkd_fixed,1,Crítico,79,8.2292,0.00416,1.0,0.28837
42,aftkd_fixed,1,Crítico,80,8.3333,0.00428,1.0,0.28837
42,aftkd_fixed,1,Crítico,81,8.4375,0.00442,1.0,0.28837
42,aftkd_fixed,1,Crítico,82,8.5417,0.0041,1.0,0.28837
42,aftkd_fixed,1,Crítico,83,8.6458,0.00414,1.0,0.28837
42,aftkd_fixed,1,Crítico,84,8.75,0.00437,0.0,0.28837
42,aftkd_fixed,1,Crítico,85,8.8542,0.00423,0.0,0.28837
42,aftkd_fixed,1,Crítico,86,8.9583,0.00421,0.0,0.28837
42,aftkd_fixed,1,Crítico,87,9.0625,0.0043,0.0,0.28837
42,aftkd_fixed,1,Crítico,88,9.1667,0.00415,0.0,0.28837
42,aftkd_fixed,1,Crítico,89,9.2708,0.00417,0.0,0.28837
42,aftkd_fixed,1,Crítico,90,9.375,0.0042,0.0,0.28837
42,aftkd_fixed,1,Crítico,91,9.4792,0.00426,0.0,0.28837
42,aftkd_fixed,1,Crítico,92,9.5833,0.00428,0.0,0.28837
42,aftkd_fixed,1,Crítico,93,9.6875,0.00414,0.0,0.28837
42,aftkd_fixed,1,Crítico,94,9.7917,0.00418,0.0,0.28837
42,aftkd_fixed,1,Crítico,95,9.8958,0.00413,0.0,0.28837
42,baseline_fixed,2,Crítico,0,0.0,0.07526,0.0,0.68899
42,baseline_fixed,2,Crítico,1,0.1042,0.07592,0.0,0.68899
42,baseline_fixed,2,Crítico,2,0.2083,0.07409,0.0,0.68899
42,baseline_fixed,2,Crítico,3,0.3125,0.07322,0.0,0.68899
42,baseline_fixed,2,Crítico,4,0.4167,0.07184,0.0,0.68899
42,baseline_fixed,2,Crítico,5,0.5208,0.07436,0.0,0.68899
42,baseline_fixed,2,Crítico,6,0.625,0.07791,0.0,0.68899
42,baseline_fixed,2,Crítico,7,0.7292,0.0748,0.0,0.68899
42,baseline_fixed,2,Crítico,8,0.8333,0.07304,0.0,0.68899
42,baseline_fixed,2,Crítico,9,0.9375,0.07277,0.0,0.68899
42,baseline_fixed,2,Crítico,10,1.0417,0.07305,0.0,0.68899
42,baseline_fixed,2,Crítico,11,1.1458,0.07341,0.0,0.68899
42,baseline_fixed,2,Crítico,12,1.25,0.07296,0.0,0.68899
42,baseline_fixed,2,Crítico,13,1.3542,0.07829,0.0,0.68899
42,baseline_fixed,2,Crítico,14,1.4583,0.07147,0.0,0.68899
42,baseline_fixed,2,Crítico,15,1.5625,0.07124,0.0,0.68899
42,baseline_fixed,2,Crítico,16,1.6667,0.07165,0.0,0.68899
42,baseline_fixed,2,Crítico,17,1.7708,0.07136,0.0,0.68899
42,baseline_fixed,2,Crítico,18,1.875,0.07255,0.0,0.68899
42,baseline_fixed,2,Crítico,19,1.9792,0.07657,0.0,0.68899
42,baseline_fixed,2,Crítico,20,2.0833,0.07167,0.0,0.68899
42,baseline_fixed,2,Crítico,21,2.1875,0.07147,0.0,0.68899
42,baseline_fixed,2,Crítico,22,2.2917,0.07911,0.0,0.68899
42,baseline_fixed,2,Crítico,23,2.3958,0.07553,0.0,0.68899
42,baseline_fixed,2,Crítico,24,2.5,0.07488,0.0,0.68899
42,baseline_fixed,2,Crítico,25,2.6042,0.07974,0.0,0.68899
42,baseline_fixed,2,Crítico,26,2.7083,0.07546,0.0,0.68899
42,baseline_fixed,2,Crítico,27,2.8125,0.08347,0.0,0.68899
42,baseline_fixed,2,Crítico,28,2.9167,0.08119,0.0,0.68899
42,baseline_fixed,2,Crítico,29,3.0208,0.07749,0.0,0.68899
42,baseline_fixed,2,Crítico,30,3.125,0.07939,0.0,0.68899
42,baseline_fixed,2,Crítico,31,3.2292,0.07879,0.0,0.68899
42,baseline_fixed,2,Crítico,32,3.3333,0.07352,0.0,0.68899
42,baseline_fixed,2,Crítico,33,3.4375,0.07853,0.0,0.68899
42,baseline_fixed,2,Crítico,34,3.5417,0.07193,0.0,0.68899
42,baseline_fixed,2,Crítico,35,3.6458,0.07469,0.0,0.68899
42,baseline_fixed,2,Crítico,36,3.75,0.07452,0.0,0.68899
42,baseline_fixed,2,Crítico,37,3.8542,0.07724,0.0,0.68899
42,baseline_fixed,2,Crítico,38,3.9583,0.1459,0.0,0.68899
42,baseline_fixed,2,Crítico,39,4.0625,0.15447,0.0,0.68899
42,baseline_fixed,2,Crítico,40,4.1667,0.16906,0.0,0.68899
42,baseline_fixed,2,Crítico,41,4.2708,0.18399,0.0,0.68899
42,baseline_fixed,2,Crítico,42,4.375,0.1629,0.0,0.68899
42,baseline_fixed,2,Crítico,43,4.4792,0.1716,0.0,0.68899
42,baseline_fixed,2,Crítico,44,4.5833,0.17787,0.0,0.68899
42,baseline_fixed,2,Crítico,45,4.6875,0.19472,0.0,0.68899
42,baseline_fixed,2,Crítico,46,4.7917,0.17854,0.0,0.68899
42,baseline_fixed,2,Crítico,47,4.8958,0.18308,0.0,0.68899
42,baseline_fixed,2,Crítico,48,5.0,0.16732,0.0,0.68899
42,baseline_fixed,2,Crítico,49,5.1042,0.19009,0.0,0.68899
42,baseline_fixed,2,Crítico,50,5.2083,0.19243,0.0,0.68899
42,baseline_fixed,2,Crítico,51,5.3125,0.18419,0.0,0.68899
42,baseline_fixed,2,Crítico,52,5.4167,0.21218,0.0,0.68899
42,baseline_fixed,2,Crítico,53,5.5208,0.20513,0.0,0.68899
42,baseline_fixed,2,Crítico,54,5.625,0.22167,0.0,0.68899
42,baseline_fixed,2,Crítico,55,5.7292,0.20477,1.0,0.68899
42,baseline_fixed,2,Crítico,56,5.8333,0.23212,1.0,0.68899
42,baseline_fixed,2,Crítico,57,5.9375,0.23719,1.0,0.68899
42,baseline_fixed,2,Crítico,58,6.0417,0.22515,1.0,0.68899
42,baseline_fixed,2,Crítico,59,6.1458,0.24943,1.0,0.68899
42,baseline_fixed,2,Crítico,60,6.25,0.53359,1.0,0.68899
42,baseline_fixed,2,Crítico,61,6.3542,0.57221,1.0,0.68899
42,baseline_fixed,2,Crítico,62,6.4583,0.58841,1.0,0.68899
42,baseline_fixed,2,Crítico,63,6.5625,0.62357,1.0,0.68899
42,baseline_fixed,2,Crítico,64,6.6667,0.60405,1.0,0.68899
42,baseline_fixed,2,Crítico,65,6.7708,0.62799,1.0,0.68899
42,baseline_fixed,2,Crítico,66,6.875,0.65706,1.0,0.68899
42,baseline_fixed,2,Crítico,67,6.9792,0.68899,1.0,0.68899
42,baseline_fixed,2,Crítico,68,7.0833,0.63948,1.0,0.68899
42,baseline_fixed,2,Crítico,69,7.1875,0.63437,1.0,0.68899
42,baseline_fixed,2,Crítico,70,7.2917,0.64553,1.0,0.68899
42,baseline_fixed,2,Crítico,71,7.3958,0.64447,1.0,0.68899
42,baseline_fixed,2,Crítico,72,7.5,0.61699,1.0,0.68899
42,baseline_fixed,2,Crítico,73,7.6042,0.57469,1.0,0.68899
42,baseline_fixed,2,Crítico,74,7.7083,0.0784,0.0,0.68899
42,baseline_fixed,2,Crítico,75,7.8125,0.07103,0.0,0.68899
42,baseline_fixed,2,Crítico,76,7.9167,0.06009,0.0,0.68899
42,baseline_fixed,2,Crítico,77,8.0208,0.06134,0.0,0.68899
42,baseline_fixed,2,Crítico,78,8.125,0.05952,0.0,0.68899
42,baseline_fixed,2,Crítico,79,8.2292,0.06205,0.0,0.68899
42,baseline_fixed,2,Crítico,80,8.3333,0.0588,0.0,0.68899
42,baseline_fixed,2,Crítico,81,8.4375,0.06541,0.0,0.68899
42,baseline_fixed,2,Crítico,82,8.5417,0.06213,0.0,0.68899
42,baseline_fixed,2,Crítico,83,8.6458,0.06043,0.0,0.68899
42,baseline_fixed,2,Crítico,84,8.75,0.06185,0.0,0.68899
42,baseline_fixed,2,Crítico,85,8.8542,0.06377,0.0,0.68899
42,baseline_fixed,2,Crítico,86,8.9583,0.05877,0.0,0.68899
42,baseline_fixed,2,Crítico,87,9.0625,0.05697,0.0,0.68899
42,baseline_fixed,2,Crítico,88,9.1667,0.05942,0.0,0.68899
42,baseline_fixed,2,Crítico,89,9.2708,0.05954,0.0,0.68899
42,baseline_fixed,2,Crítico,90,9.375,0.05959,0.0,0.68899
42,baseline_fixed,2,Crítico,91,9.4792,0.0631,0.0,0.68899
42,baseline_fixed,2,Crítico,92,9.5833,0.06159,0.0,0.68899
42,baseline_fixed,2,Crítico,93,9.6875,0.06623,0.0,0.68899
42,baseline_fixed,2,Crítico,94,9.7917,0.0594,0.0,0.68899
42,baseline_fixed,2,Crítico,95,9.8958,0.05937,0.0,0.68899
42,aftkd_fixed,2,Crítico,0,0.0,0.00552,0.0,0.35291
42,aftkd_fixed,2,Crítico,1,0.1042,0.0055,0.0,0.35291
42,aftkd_fixed,2,Crítico,2,0.2083,0.00558,0.0,0.35291
42,aftkd_fixed,2,Crítico,3,0.3125,0.00541,0.0,0.35291
42,aftkd_fixed,2,Crítico,4,0.4167,0.00548,0.0,0.35291
42,aftkd_fixed,2,Crítico,5,0.5208,0.00558,0.0,0.35291
42,aftkd_fixed,2,Crítico,6,0.625,0.00565,0.0,0.35291
42,aftkd_fixed,2,Crítico,7,0.7292,0.00566,0.0,0.35291
42,aftkd_fixed,2,Crítico,8,0.8333,0.00567,0.0,0.35291
42,aftkd_fixed,2,Crítico,9,0.9375,0.00563,0.0,0.35291
42,aftkd_fixed,2,Crítico,10,1.0417,0.00558,0.0,0.35291
42,aftkd_fixed,2,Crítico,11,1.1458,0.00556,0.0,0.35291
42,aftkd_fixed,2,Crítico,12,1.25,0.0055,0.0,0.35291
42,aftkd_fixed,2,Crítico,13,1.3542,0.0057,0.0,0.35291
42,aftkd_fixed,2,Crítico,14,1.4583,0.00536,0.0,0.35291
42,aftkd_fixed,2,Crítico,15,1.5625,0.00539,0.0,0.35291
42,aftkd_fixed,2,Crítico,16,1.6667,0.00551,0.0,0.35291
42,aftkd_fixed,2,Crítico,17,1.7708,0.00549,0.0,0.35291
42,aftkd_fixed,2,Crítico,18,1.875,0.00547,0.0,0.35291
42,aftkd_fixed,2,Crítico,19,1.9792,0.00555,0.0,0.35291
42,aftkd_fixed,2,Crítico,20,2.0833,0.00538,0.0,0.35291
42,aftkd_fixed,2,Crítico,21,2.1875,0.0054,0.0,0.35291
42,aftkd_fixed,2,Crítico,22,2.2917,0.00572,0.0,0.35291
42,aftkd_fixed,2,Crítico,23,2.3958,0.00546,0.0,0.35291
42,aftkd_fixed,2,Crítico,24,2.5,0.00563,0.0,0.35291
42,aftkd_fixed,2,Crítico,25,2.6042,0.00562,0.0,0.35291
42,aftkd_fixed,2,Crítico,26,2.7083,0.00537,0.0,0.35291
42,aftkd_fixed,2,Crítico,27,2.8125,0.00553,0.0,0.35291
42,aftkd_fixed,2,Crítico,28,2.9167,0.00551,0.0,0.35291
42,aftkd_fixed,2,Crítico,29,3.0208,0.00539,0.0,0.35291
42,aftkd_fixed,2,Crítico,30,3.125,0.00542,0.0,0.35291
42,aftkd_fixed,2,Crítico,31,3.2292,0.00538,0.0,0.35291
42,aftkd_fixed,2,Crítico,32,3.3333,0.00531,0.0,0.35291
42,aftkd_fixed,2,Crítico,33,3.4375,0.00549,0.0,0.35291
42,aftkd_fixed,2,Crítico,34,3.5417,0.00536,0.0,0.35291
42,aftkd_fixed,2,Crítico,35,3.6458,0.00554,0.0,0.35291
42,aftkd_fixed,2,Crítico,36,3.75,0.0056,0.0,0.35291
42,aftkd_fixed,2,Crítico,37,3.8542,0.0056,0.0,0.35291
42,aftkd_fixed,2,Crítico,38,3.9583,0.02378,0.0,0.35291
42,aftkd_fixed,2,Crítico,39,4.0625,0.02372,0.0,0.35291
42,aftkd_fixed,2,Crítico,40,4.1667,0.02562,0.0,0.35291
42,aftkd_fixed,2,Crítico,41,4.2708,0.02768,0.0,0.35291
42,aftkd_fixed,2,Crítico,42,4.375,0.02547,0.0,0.35291
42,aftkd_fixed,2,Crítico,43,4.4792,0.0256,0.0,0.35291
42,aftkd_fixed,2,Crítico,44,4.5833,0.02627,0.0,0.35291
42,aftkd_fixed,2,Crítico,45,4.6875,0.0288,0.0,0.35291
42,aftkd_fixed,2,Crítico,46,4.7917,0.02702,0.0,0.35291
42,aftkd_fixed,2,Crítico,47,4.8958,0.02722,0.0,0.35291
42,aftkd_fixed,2,Crítico,48,5.0,0.02591,0.0,0.35291
42,aftkd_fixed,2,Crítico,49,5.1042,0.02769,0.0,0.35291
42,aftkd_fixed,2,Crítico,50,5.2083,0.0278,0.0,0.35291
42,aftkd_fixed,2,Crítico,51,5.3125,0.02635,0.0,0.35291
42,aftkd_fixed,2,Crítico,52,5.4167,0.02913,0.0,0.35291
42,aftkd_fixed,2,Crítico,53,5.5208,0.02852,0.0,0.35291
42,aftkd_fixed,2,Crítico,54,5.625,0.03023,0.0,0.35291
42,aftkd_fixed,2,Crítico,55,5.7292,0.02778,1.0,0.35291
42,aftkd_fixed,2,Crítico,56,5.8333,0.03023,1.0,0.35291
42,aftkd_fixed,2,Crítico,57,5.9375,0.03126,1.0,0.35291
42,aftkd_fixed,2,Crítico,58,6.0417,0.03187,1.0,0.35291
42,aftkd_fixed,2,Crítico,59,6.1458,0.0365,1.0,0.35291
42,aftkd_fixed,2,Crítico,60,6.25,0.18448,1.0,0.35291
42,aftkd_fixed,2,Crítico,61,6.3542,0.22179,1.0,0.35291
42,aftkd_fixed,2,Crítico,62,6.4583,0.24746,1.0,0.35291
42,aftkd_fixed,2,Crítico,63,6.5625,0.29077,1.0,0.35291
42,aftkd_fixed,2,Crítico,64,6.6667,0.26854,1.0,0.35291
42,aftkd_fixed,2,Crítico,65,6.7708,0.28525,1.0,0.35291
42,aftkd_fixed,2,Crítico,66,6.875,0.31072,1.0,0.35291
42,aftkd_fixed,2,Crítico,67,6.9792,0.35291,1.0,0.35291
42,aftkd_fixed,2,Crítico,68,7.0833,0.28961,1.0,0.35291
42,aftkd_fixed,2,Crítico,69,7.1875,0.30161,1.0,0.35291
42,aftkd_fixed,2,Crítico,70,7.2917,0.3175,1.0,0.35291
42,aftkd_fixed,2,Crítico,71,7.3958,0.30961,1.0,0.35291
42,aftkd_fixed,2,Crítico,72,7.5,0.26273,1.0,0.35291
42,aftkd_fixed,2,Crítico,73,7.6042,0.20417,1.0,0.35291
42,aftkd_fixed,2,Crítico,74,7.7083,0.00676,0.0,0.35291
42,aftkd_fixed,2,Crítico,75,7.8125,0.00651,0.0,0.35291
42,aftkd_fixed,2,Crítico,76,7.9167,0.00598,0.0,0.35291
42,aftkd_fixed,2,Crítico,77,8.0208,0.00613,0.0,0.35291
42,aftkd_fixed,2,Crítico,78,8.125,0.00602,0.0,0.35291
42,aftkd_fixed,2,Crítico,79,8.2292,0.00608,0.0,0.35291
42,aftkd_fixed,2,Crítico,80,8.3333,0.0058,0.0,0.35291
42,aftkd_fixed,2,Crítico,81,8.4375,0.00606,0.0,0.35291
42,aftkd_fixed,2,Crítico,82,8.5417,0.00602,0.0,0.35291
42,aftkd_fixed,2,Crítico,83,8.6458,0.006,0.0,0.35291
42,aftkd_fixed,2,Crítico,84,8.75,0.00609,0.0,0.35291
42,aftkd_fixed,2,Crítico,85,8.8542,0.00605,0.0,0.35291
42,aftkd_fixed,2,Crítico,86,8.9583,0.00591,0.0,0.35291
42,aftkd_fixed,2,Crítico,87,9.0625,0.00575,0.0,0.35291
42,aftkd_fixed,2,Crítico,88,9.1667,0.00601,0.0,0.35291
42,aftkd_fixed,2,Crítico,89,9.2708,0.00589,0.0,0.35291
42,aftkd_fixed,2,Crítico,90,9.375,0.00582,0.0,0.35291
42,aftkd_fixed,2,Crítico,91,9.4792,0.00604,0.0,0.35291
42,aftkd_fixed,2,Crítico,92,9.5833,0.00599,0.0,0.35291
42,aftkd_fixed,2,Crítico,93,9.6875,0.00603,0.0,0.35291
42,aftkd_fixed,2,Crítico,94,9.7917,0.00593,0.0,0.35291
42,aftkd_fixed,2,Crítico,95,9.8958,0.0059,0.0,0.35291
42,baseline_fixed,3,Crítico,0,0.0,0.06582,0.0,0.53727
42,baseline_fixed,3,Crítico,1,0.1042,0.06321,0.0,0.53727
42,baseline_fixed,3,Crítico,2,0.2083,0.06614,0.0,0.53727
42,baseline_fixed,3,Crítico,3,0.3125,0.06626,0.0,0.53727
42,baseline_fixed,3,Crítico,4,0.4167,0.06629,0.0,0.53727
42,baseline_fixed,3,Crítico,5,0.5208,0.06278,0.0,0.53727
42,baseline_fixed,3,Crítico,6,0.625,0.06548,0.0,0.53727
42,baseline_fixed,3,Crítico,7,0.7292,0.06218,0.0,0.53727
42,baseline_fixed,3,Crítico,8,0.8333,0.06814,0.0,0.53727
42,baseline_fixed,3,Crítico,9,0.9375,0.0637,0.0,0.53727
42,baseline_fixed,3,Crítico,10,1.0417,0.06585,0.0,0.53727
42,baseline_fixed,3,Crítico,11,1.1458,0.06112,0.0,0.53727
42,baseline_fixed,3,Crítico,12,1.25,0.06118,0.0,0.53727
42,baseline_fixed,3,Crítico,13,1.3542,0.06093,0.0,0.53727
42,baseline_fixed,3,Crítico,14,1.4583,0.06949,0.0,0.53727
42,baseline_fixed,3,Crítico,15,1.5625,0.07576,0.0,0.53727
42,baseline_fixed,3,Crítico,16,1.6667,0.18218,0.0,0.53727
42,baseline_fixed,3,Crítico,17,1.7708,0.1801,0.0,0.53727
42,baseline_fixed,3,Crítico,18,1.875,0.16445,0.0,0.53727
42,baseline_fixed,3,Crítico,19,1.9792,0.17702,0.0,0.53727
42,baseline_fixed,3,Crítico,20,2.0833,0.17729,0.0,0.53727
42,baseline_fixed,3,Crítico,21,2.1875,0.17728,0.0,0.53727
42,baseline_fixed,3,Crítico,22,2.2917,0.07252,0.0,0.53727
42,baseline_fixed,3,Crítico,23,2.3958,0.15339,0.0,0.53727
42,baseline_fixed,3,Crítico,24,2.5,0.14621,0.0,0.53727
42,baseline_fixed,3,Crítico,25,2.6042,0.14874,0.0,0.53727
42,baseline_fixed,3,Crítico,26,2.7083,0.14318,0.0,0.53727
42,baseline_fixed,3,Crítico,27,2.8125,0.1442,0.0,0.53727
42,baseline_fixed,3,Crítico,28,2.9167,0.15234,0.0,0.53727
42,baseline_fixed,3,Crítico,29,3.0208,0.14894,0.0,0.53727
42,baseline_fixed,3,Crítico,30,3.125,0.15258,0.0,0.53727
42,baseline_fixed,3,Crítico,31,3.2292,0.14377,0.0,0.53727
42,baseline_fixed,3,Crítico,32,3.3333,0.16258,0.0,0.53727
42,baseline_fixed,3,Crítico,33,3.4375,0.14963,0.0,0.53727
42,baseline_fixed,3,Crítico,34,3.5417,0.15307,0.0,0.53727
42,baseline_fixed,3,Crítico,35,3.6458,0.16347,0.0,0.53727
42,baseline_fixed,3,Crítico,36,3.75,0.14897,0.0,0.53727
42,baseline_fixed,3,Crítico,37,3.8542,0.07676,0.0,0.53727
42,baseline_fixed,3,Crítico,38,3.9583,0.08164,0.0,0.53727
42,baseline_fixed,3,Crítico,39,4.0625,0.08214,0.0,0.53727
42,baseline_fixed,3,Crítico,40,4.1667,0.12404,0.0,0.53727
42,baseline_fixed,3,Crítico,41,4.2708,0.12869,0.0,0.53727
42,baseline_fixed,3,Crítico,42,4.375,0.14805,0.0,0.53727
42,baseline_fixed,3,Crítico,43,4.4792,0.14933,0.0,0.53727
42,baseline_fixed,3,Crítico,44,4.5833,0.15486,0.0,0.53727
42,baseline_fixed,3,Crítico,45,4.6875,0.16529,0.0,0.53727
42,baseline_fixed,3,Crítico,46,4.7917,0.15741,0.0,0.53727
42,baseline_fixed,3,Crítico,47,4.8958,0.14585,0.0,0.53727
42,baseline_fixed,3,Crítico,48,5.0,0.14793,0.0,0.53727
42,baseline_fixed,3,Crítico,49,5.1042,0.14919,0.0,0.53727
42,baseline_fixed,3,Crítico,50,5.2083,0.14549,0.0,0.53727
42,baseline_fixed,3,Crítico,51,5.3125,0.15404,0.0,0.53727
42,baseline_fixed,3,Crítico,52,5.4167,0.16078,0.0,0.53727
42,baseline_fixed,3,Crítico,53,5.5208,0.15628,0.0,0.53727
42,baseline_fixed,3,Crítico,54,5.625,0.15357,0.0,0.53727
42,baseline_fixed,3,Crítico,55,5.7292,0.16646,0.0,0.53727
42,baseline_fixed,3,Crítico,56,5.8333,0.17007,0.0,0.53727
42,baseline_fixed,3,Crítico,57,5.9375,0.17016,0.0,0.53727
42,baseline_fixed,3,Crítico,58,6.0417,0.44542,0.0,0.53727
42,baseline_fixed,3,Crítico,59,6.1458,0.45933,0.0,0.53727
42,baseline_fixed,3,Crítico,60,6.25,0.4467,1.0,0.53727
42,baseline_fixed,3,Crítico,61,6.3542,0.46092,1.0,0.53727
42,baseline_fixed,3,Crítico,62,6.4583,0.45862,1.0,0.53727
42,baseline_fixed,3,Crítico,63,6.5625,0.43664,1.0,0.53727
42,baseline_fixed,3,Crítico,64,6.6667,0.19163,1.0,0.53727
42,baseline_fixed,3,Crítico,65,6.7708,0.48446,1.0,0.53727
42,baseline_fixed,3,Crítico,66,6.875,0.48822,1.0,0.53727
42,baseline_fixed,3,Crítico,67,6.9792,0.47251,1.0,0.53727
42,baseline_fixed,3,Crítico,68,7.0833,0.48408,1.0,0.53727
42,baseline_fixed,3,Crítico,69,7.1875,0.50993,1.0,0.53727
42,baseline_fixed,3,Crítico,70,7.2917,0.48711,1.0,0.53727
42,baseline_fixed,3,Crítico,71,7.3958,0.52932,1.0,0.53727
42,baseline_fixed,3,Crítico,72,7.5,0.53727,1.0,0.53727
42,baseline_fixed,3,Crítico,73,7.6042,0.53642,1.0,0.53727
42,baseline_fixed,3,Crítico,74,7.7083,0.31406,1.0,0.53727
42,baseline_fixed,3,Crítico,75,7.8125,0.30611,1.0,0.53727
42,baseline_fixed,3,Crítico,76,7.9167,0.27092,1.0,0.53727
42,baseline_fixed,3,Crítico,77,8.0208,0.27123,1.0,0.53727
42,baseline_fixed,3,Crítico,78,8.125,0.26613,1.0,0.53727
42,baseline_fixed,3,Crítico,79,8.2292,0.09814,1.0,0.53727
42,baseline_fixed,3,Crítico,80,8.3333,0.09984,1.0,0.53727
42,baseline_fixed,3,Crítico,81,8.4375,0.11178,1.0,0.53727
42,baseline_fixed,3,Crítico,82,8.5417,0.06762,0.0,0.53727
42,baseline_fixed,3,Crítico,83,8.6458,0.12633,0.0,0.53727
42,baseline_fixed,3,Crítico,84,8.75,0.12853,0.0,0.53727
42,baseline_fixed,3,Crítico,85,8.8542,0.11472,0.0,0.53727
42,baseline_fixed,3,Crítico,86,8.9583,0.11338,0.0,0.53727
42,baseline_fixed,3,Crítico,87,9.0625,0.11068,0.0,0.53727
42,baseline_fixed,3,Crítico,88,9.1667,0.11274,0.0,0.53727
42,baseline_fixed,3,Crítico,89,9.2708,0.0579,0.0,0.53727
42,baseline_fixed,3,Crítico,90,9.375,0.05622,0.0,0.53727
42,baseline_fixed,3,Crítico,91,9.4792,0.05817,0.0,0.53727
42,baseline_fixed,3,Crítico,92,9.5833,0.05937,0.0,0.53727
42,baseline_fixed,3,Crítico,93,9.6875,0.06001,0.0,0.53727
42,baseline_fixed,3,Crítico,94,9.7917,0.05894,0.0,0.53727
42,baseline_fixed,3,Crítico,95,9.8958,0.0623,0.0,0.53727
42,aftkd_fixed,3,Crítico,0,0.0,0.00499,0.0,0.09583
42,aftkd_fixed,3,Crítico,1,0.1042,0.00509,0.0,0.09583
42,aftkd_fixed,3,Crítico,2,0.2083,0.00507,0.0,0.09583
42,aftkd_fixed,3,Crítico,3,0.3125,0.00516,0.0,0.09583
42,aftkd_fixed,3,Crítico,4,0.4167,0.00504,0.0,0.09583
42,aftkd_fixed,3,Crítico,5,0.5208,0.00504,0.0,0.09583
42,aftkd_fixed,3,Crítico,6,0.625,0.0051,0.0,0.09583
42,aftkd_fixed,3,Crítico,7,0.7292,0.00503,0.0,0.09583
42,aftkd_fixed,3,Crítico,8,0.8333,0.00518,0.0,0.09583
42,aftkd_fixed,3,Crítico,9,0.9375,0.00498,0.0,0.09583
42,aftkd_fixed,3,Crítico,10,1.0417,0.00516,0.0,0.09583
42,aftkd_fixed,3,Crítico,11,1.1458,0.00498,0.0,0.09583
42,aftkd_fixed,3,Crítico,12,1.25,0.005,0.0,0.09583
42,aftkd_fixed,3,Crítico,13,1.3542,0.00495,0.0,0.09583
42,aftkd_fixed,3,Crítico,14,1.4583,0.00526,0.0,0.09583
42,aftkd_fixed,3,Crítico,15,1.5625,0.00549,0.0,0.09583
42,aftkd_fixed,3,Crítico,16,1.6667,0.00831,0.0,0.09583
42,aftkd_fixed,3,Crítico,17,1.7708,0.00844,0.0,0.09583
42,aftkd_fixed,3,Crítico,18,1.875,0.00761,0.0,0.09583
42,aftkd_fixed,3,Crítico,19,1.9792,0.00797,0.0,0.09583
42,aftkd_fixed,3,Crítico,20,2.0833,0.00789,0.0,0.09583
42,aftkd_fixed,3,Crítico,21,2.1875,0.00793,0.0,0.09583
42,aftkd_fixed,3,Crítico,22,2.2917,0.00562,0.0,0.09583
42,aftkd_fixed,3,Crítico,23,2.3958,0.00733,0.0,0.09583
42,aftkd_fixed,3,Crítico,24,2.5,0.00701,0.0,0.09583
42,aftkd_fixed,3,Crítico,25,2.6042,0.00714,0.0,0.09583
42,aftkd_fixed,3,Crítico,26,2.7083,0.00708,0.0,0.09583
42,aftkd_fixed,3,Crítico,27,2.8125,0.00714,0.0,0.09583
42,aftkd_fixed,3,Crítico,28,2.9167,0.00717,0.0,0.09583
42,aftkd_fixed,3,Crítico,29,3.0208,0.00732,0.0,0.09583
42,aftkd_fixed,3,Crítico,30,3.125,0.00748,0.0,0.09583
42,aftkd_fixed,3,Crítico,31,3.2292,0.00714,0.0,0.09583
42,aftkd_fixed,3,Crítico,32,3.3333,0.00776,0.0,0.09583
42,aftkd_fixed,3,Crítico,33,3.4375,0.007,0.0,0.09583
42,aftkd_fixed,3,Crítico,34,3.5417,0.00758,0.0,0.09583
42,aftkd_fixed,3,Crítico,35,3.6458,0.00768,0.0,0.09583
42,aftkd_fixed,3,Crítico,36,3.75,0.00717,0.0,0.09583
42,aftkd_fixed,3,Crítico,37,3.8542,0.00543,0.0,0.09583
42,aftkd_fixed,3,Crítico,38,3.9583,0.00563,0.0,0.09583
42,aftkd_fixed,3,Crítico,39,4.0625,0.00576,0.0,0.09583
42,aftkd_fixed,3,Crítico,40,4.1667,0.01263,0.0,0.09583
42,aftkd_fixed,3,Crítico,41,4.2708,0.01243,0.0,0.09583
42,aftkd_fixed,3,Crítico,42,4.375,0.01417,0.0,0.09583
42,aftkd_fixed,3,Crítico,43,4.4792,0.01413,0.0,0.09583
42,aftkd_fixed,3,Crítico,44,4.5833,0.01426,0.0,0.09583
42,aftkd_fixed,3,Crítico,45,4.6875,0.01546,0.0,0.09583
42,aftkd_fixed,3,Crítico,46,4.7917,0.01435,0.0,0.09583
42,aftkd_fixed,3,Crítico,47,4.8958,0.01402,0.0,0.09583
42,aftkd_fixed,3,Crítico,48,5.0,0.0141,0.0,0.09583
42,aftkd_fixed,3,Crítico,49,5.1042,0.01372,0.0,0.09583
42,aftkd_fixed,3,Crítico,50,5.2083,0.0135,0.0,0.09583
42,aftkd_fixed,3,Crítico,51,5.3125,0.01432,0.0,0.09583
42,aftkd_fixed,3,Crítico,52,5.4167,0.01468,0.0,0.09583
42,aftkd_fixed,3,Crítico,53,5.5208,0.01423,0.0,0.09583
42,aftkd_fixed,3,Crítico,54,5.625,0.01387,0.0,0.09583
42,aftkd_fixed,3,Crítico,55,5.7292,0.01462,0.0,0.09583
42,aftkd_fixed,3,Crítico,56,5.8333,0.01455,0.0,0.09583
42,aftkd_fixed,3,Crítico,57,5.9375,0.01518,0.0,0.09583
